attendance_percentage,internal_exam_1,internal_exam_2,assignment_score_avg,quiz_avg,lab_performance,previous_sem_gpa,backlog_count,project_score,midterm_score,study_hours_per_day,library_visits_per_month,online_course_count,doubt_sessions_attended,age,family_income,distance_from_college_km,gender,parental_education_level,urban_or_rural,sleep_hours,stress_level,social_media_hours,internet_access_home,participation_club,participation_sports,internship_completed,health_issues,part_time_job,final_exam_score,pass_fail
76.87836753971861,58.076278313452875,59.36745564297606,60.856986355451184,41.18150797474503,62.090252741534854,5.636771509569555,0,55.73754182792817,61.62379234949611,1.8199595116024554,5,5,1,18,802882.2777551101,12.668044670794593,Female,Postgraduate,Rural,7.300910820452909,4.657199182788178,5.054216394571813,Yes,Yes,Yes,No,Yes,No,70.00586211708453,Pass
68.5589168831212,42.41368287547728,53.21354228591659,54.490018694187775,42.13365238231946,51.32782535463376,5.052050944387313,1,57.5556454132092,45.01430309086444,3.123109908974367,7,3,3,20,443239.4202193874,16.57771349747684,Male,Postgraduate,Urban,6.079604432836132,5.054232384364998,3.363865707805975,Yes,Yes,No,No,Yes,No,51.87730389933013,Pass
76.83446254548426,48.21636072152311,66.0752047152107,62.20803767838399,30.0,49.945244374144636,5.524632667492899,0,53.626888370460215,61.12075456466802,2.7317132616063557,6,1,4,22,711692.6317860042,13.946543308603111,Male,Postgraduate,Urban,6.204007543259281,7.760153224981956,3.8799457835304603,No,Yes,No,Yes,Yes,No,59.078400268303106,Pass
83.14947043554582,52.131732504250095,53.60861700885579,63.590823769982315,37.13239674548642,72.3920360808051,5.3449478550762946,0,54.59665207097954,58.77088256071188,4.536968463160815,1,0,1,21,839351.1967091796,9.300678367006215,Male,Graduate,Urban,6.516839026476775,5.119534435077269,0.8321150362710581,Yes,No,Yes,Yes,Yes,Yes,59.60375263660533,Pass
75.73290105488556,56.32402317272285,39.78965966171026,58.008771362163856,44.770884526226695,51.87845641549784,4.892941972494554,0,51.98802445410102,51.048958465412866,4.726112251365539,2,6,3,19,252182.3529629883,18.756679363568843,Female,School,Rural,8.48059796729086,3.9111238621416824,2.904069515137681,No,No,No,No,No,Yes,62.09243572502382,Pass
75.60887536805824,50.35480301137088,58.71399915021979,66.30260260343145,30.0,54.578756344452486,5.277287671404948,0,65.86951610106091,56.83161408155821,0.941879346844468,2,4,4,23,512938.45476294775,11.491810352274344,Male,Graduate,Rural,9.0,2.635839555931789,2.7305038436892306,Yes,No,No,Yes,No,Yes,68.885379916381,Pass
64.47012468289867,52.63458616154335,52.717885966070185,60.74190054051437,61.35346286606641,62.06609868047704,5.299096154651673,0,47.330459436341016,47.999793849499696,3.9257318226266262,4,5,0,19,370619.04951948114,14.554940841106477,Male,Postgraduate,Urban,6.570430829603925,4.102539480067779,4.278361444829936,No,No,No,Yes,Yes,Yes,64.06377148354821,Pass
65.05648623673578,30.0,65.18271014835474,40.0,30.0,40.0,4.571487922561026,0,47.155931350124945,54.61480384319662,4.226616241634862,4,0,1,18,791805.4590277912,11.975315839216197,Male,School,Urban,5.145093773039357,3.10125813804809,2.4725589626402904,Yes,No,Yes,Yes,No,No,56.57531137971666,Pass
53.96092092300459,35.52173763278036,30.37097813670212,42.84279270828719,30.0,49.25171609655441,4.0,0,42.22278984267642,40.0,0.9812530562037907,12,2,6,20,614721.1765630487,4.522578017025737,Female,Postgraduate,Urban,4.0,3.836751860806899,5.539739249128064,No,No,Yes,No,No,Yes,39.938133030647585,Fail
100.0,60.9915683127116,84.5469376671672,70.17913896588335,51.64996524102633,55.91945442690669,7.815257624745076,1,61.344076042598765,77.95573009936298,3.869209228369071,3,1,4,19,413023.03907158406,8.025467684071945,Male,Graduate,Urban,9.0,10.0,2.72144131754692,Yes,No,Yes,No,No,Yes,80.23851040785146,Pass
56.34205146913072,41.75450545449849,68.29647709520619,42.262635762989,37.37234593678089,47.39029094391942,5.59025594839844,0,47.302780467041444,49.23055633065758,4.343932376649451,4,1,4,24,305286.7435417364,12.494804860369133,Male,School,Rural,9.0,4.458137115701435,0.5,No,No,Yes,No,Yes,No,64.36183222664455,Pass
64.60642203306139,44.45947115191572,46.21652544626514,53.04210889129022,31.980306846321106,48.63997309872234,4.707332966009181,2,40.0,50.64102764200815,1.5755300431821146,9,0,5,19,375411.9787578601,11.729836984586385,Male,Postgraduate,Rural,4.483139099193568,5.683959236087939,2.545460483020919,No,No,No,No,No,Yes,40.590645587743246,Fail
64.22389101646203,54.91708484904335,36.83610696576808,54.6427923123207,38.99128641421035,56.460547246071165,4.0,2,52.36855260356952,50.83988187987922,2.645487565318442,6,1,4,22,311076.1130232837,9.220122463350618,Female,School,Urban,6.874912477767334,8.945963047456544,3.245989671754142,Yes,Yes,Yes,No,Yes,Yes,43.39866624130708,Fail
88.42386565416662,48.17962521921951,61.4057690114746,66.11182085263721,30.0,69.30005093431903,5.6909988774499,0,60.90162363365609,62.21276692141829,3.2794799037303326,4,1,4,22,388668.4367192274,7.920486255697485,Female,Graduate,Rural,6.6310836493587715,3.0179856383862362,3.8675084728948543,Yes,Yes,No,No,No,No,81.68655169748953,Pass
70.57575482561958,52.709384706017765,54.01429031036653,41.00964603487409,32.17390460081084,40.0,5.601395482806834,0,40.0,63.53555180900171,3.8556870901489173,5,1,1,18,375722.3324625508,12.965828119931388,Female,School,Rural,4.0,5.785790572289907,2.7897478946997487,No,Yes,Yes,Yes,No,Yes,51.34658542631965,Pass
93.716131090106,70.69637003975724,74.55336395863804,63.84597269904094,51.555503753126025,63.731409083782694,7.063317388575388,0,59.30124501990951,83.91039753270329,1.5173408843285945,0,1,1,23,608385.0893474201,14.966760898262049,Female,Graduate,Urban,6.988037685504878,7.22252978055867,6.365733696461209,No,No,No,Yes,No,No,80.02125094589164,Pass
64.89764063634198,63.79176387430083,44.269519115241806,56.703846136840546,46.826201036923585,41.90965348292001,6.445578987607478,0,52.34621316513584,49.370385898515735,4.735510046723418,9,3,1,20,341941.8454784347,11.353399183778347,Female,Graduate,Rural,7.438308385474089,5.676660332229052,3.637647368528501,Yes,No,No,Yes,Yes,No,73.06798363192844,Pass
79.18491243335703,53.65681969126641,75.02217842315548,41.2464537491054,46.963417814792535,40.0,5.289336273629062,0,40.0,68.99026273841247,0.5,4,4,4,22,601470.2613234238,17.998320784670188,Female,Graduate,Rural,6.063195985016061,4.127518735196677,2.4016696631932866,Yes,Yes,Yes,Yes,No,No,55.632172044624035,Pass
62.46979420110364,50.07754535548232,37.46004308063675,57.040846002546544,34.082518747502796,45.812220043282615,4.7690629896912275,1,56.67239968864956,60.83443952541987,4.98561832338825,3,1,2,20,364757.3936005614,15.959507846050304,Female,School,Rural,6.743617883710557,6.088815990652486,1.9416464543268426,Yes,No,No,No,Yes,No,53.27628055379146,Pass
100.0,55.56909765950108,55.607948478272,78.6486099345118,30.0,70.9407077646766,5.915254709366086,0,63.91660818110579,61.30312647987279,3.825401201684877,4,2,3,24,264954.235399873,7.738597281247613,Male,School,Urban,7.245717222909457,3.227952164064771,5.1340378344241415,Yes,No,No,Yes,Yes,Yes,79.90368383340362,Pass
57.18602371455731,30.0,56.23801965733543,54.24344917090027,31.453843446205425,48.59285459832938,4.582692448866478,0,50.2870080576238,43.130920986859834,2.067342733285794,9,2,3,23,450334.0551133641,13.918513110035786,Female,School,Rural,6.446858824213804,4.609617437847453,2.723977839174106,No,No,Yes,No,No,No,56.998462393377814,Pass
79.64731065340541,64.54658139829684,37.024541612651525,59.36313314921706,55.21666360843423,51.487690014396634,5.166662503366729,1,51.56879004218642,55.30735474683816,4.29660876406062,6,1,1,24,374491.44135670515,24.232325255596738,Female,School,Urban,6.050858830577996,1.8017102675406562,3.772613898701446,Yes,Yes,Yes,Yes,No,No,64.87426681619606,Pass
84.50665321398148,60.659509579204325,60.8880269003608,49.724819281626694,48.581662330372424,45.65726709943552,6.352716485290776,0,40.476977664247684,63.471772597898195,1.4283014345968053,5,2,2,18,269790.4797972419,5.994492877287609,Female,Postgraduate,Rural,6.022603659974732,6.1705677429979735,4.683517019871454,Yes,Yes,No,No,No,Yes,64.0246938489188,Pass
81.20698646177247,68.15229339545087,91.96135249223258,64.85742901378622,44.58230667041059,60.43368074678981,8.43977003416212,0,60.40613600686037,77.99807400104879,3.172404081590813,4,2,3,21,377363.0161854445,13.042931569837133,Female,Postgraduate,Rural,7.41190330789664,7.46972523708234,2.3093176464262886,No,No,Yes,Yes,No,Yes,98.78427975366283,Pass
72.22068511683437,42.345187958342635,54.82300979634303,64.47705145005244,38.76220119001821,60.591129903690074,4.495466095818286,0,55.127490928597894,58.79872400658488,3.3577573107128926,5,2,0,18,816573.8604742264,1.559247831635414,Female,Postgraduate,Urban,7.279439890124296,6.58651815166381,2.5024673056556654,No,No,Yes,Yes,No,Yes,57.64304767806158,Pass
73.05268950399861,57.99083081862918,44.2765716706366,62.60993529139297,67.22578231524321,61.652949246805164,5.262967935553334,1,44.77690302214755,59.639816594285065,3.3542022209385216,5,0,3,24,417812.8942697078,13.7116336189407,Female,School,Rural,7.969274346806509,6.256784683489812,5.118304408931737,No,Yes,Yes,No,Yes,Yes,57.31419436399785,Pass
75.65717207968665,70.3448459721628,56.60318721392838,53.3211800713644,48.12812609882148,58.577152933696155,6.255743238292907,0,40.0,60.46696216037282,1.7404236643269806,6,3,0,21,558355.3442532143,14.607110896771896,Female,Graduate,Rural,6.9221098768957585,4.9554910432081964,1.4898360624068618,No,Yes,No,No,Yes,No,64.15265615597505,Pass
72.79496997557267,57.034626852201725,54.8087225979269,56.5638065111394,30.0,50.12287097426266,5.045283272393677,0,55.77444748549394,60.3620272221629,2.255884241463634,3,1,6,22,363790.1609209785,9.710781452027792,Female,Graduate,Urban,7.705001826332041,3.933777184270523,4.116763893552675,Yes,Yes,No,No,Yes,Yes,63.70635073287004,Pass
89.45818675192365,65.88756409588258,67.75432079228153,63.89087684488708,39.84225806111233,52.98616770312417,7.04067923171485,1,47.568500725321854,68.42216054898931,3.190117299226223,4,4,2,19,656573.1717280641,8.565115874349523,Male,Postgraduate,Rural,8.700980653618727,2.202810544631022,4.868213310762278,Yes,Yes,No,No,No,Yes,84.82322961871662,Pass
100.0,70.0684486465948,79.62262982159619,69.26513475067439,52.044877190389286,64.09332457565064,7.202373711067533,1,62.36779925434376,70.2359841469457,1.9098843855501322,1,1,6,18,237025.57845586265,10.000487033449257,Male,Postgraduate,Urban,4.455472998625918,3.2539699157547215,2.388547294675189,No,No,No,Yes,Yes,No,84.52371702631962,Pass
66.6376232248825,37.4155222779222,40.92334341249624,58.33405625567671,30.0,44.80171610695365,4.0,0,52.05190825993842,40.0,3.4071791914149125,2,5,3,20,729538.342788878,4.046658719600208,Male,School,Rural,7.037504895227761,3.512451632106336,5.045654018344838,No,No,No,Yes,Yes,No,50.63436609154183,Pass
54.45295530631383,53.51635666947108,60.269901501471935,40.0,38.4650386009792,40.0,5.419757578196326,0,40.0,54.297370142669514,2.078811047660132,4,3,4,24,683010.4561450067,8.348388263370701,Female,School,Rural,6.9873518738101055,5.839686980486726,3.0700871610248437,Yes,No,No,No,No,No,57.67148759951249,Pass
73.67576927473118,49.31860044639818,58.34039287230145,50.316323478240534,37.63385347036596,51.249344460949175,4.983500216888417,0,58.94973798309981,58.47891813869303,4.500000039115865,4,0,1,20,476455.6010406154,9.483667709139585,Male,Postgraduate,Urban,5.274569573285505,7.3375510597554445,2.23214948220872,Yes,Yes,Yes,Yes,No,Yes,61.487054572938035,Pass
100.0,74.03586605106413,80.26794046401804,67.2718205656933,61.702493549139696,58.072686203648416,8.229429830349163,2,60.075174581777766,79.40418525632094,5.344027425856403,6,0,2,24,822777.8111633521,14.011303755649276,Male,School,Rural,7.615587464245542,5.398339608689687,1.9667912061395096,Yes,Yes,No,Yes,Yes,Yes,89.17081054941966,Pass
62.944881480454036,35.26265443570239,42.6326789647387,40.0,36.639151509855836,40.0,4.0,2,42.28943437877446,40.0,2.553803738014111,3,3,5,23,660347.6661014552,1.0,Male,Postgraduate,Urban,6.235284045808293,4.762748713166714,4.562567675768609,No,Yes,Yes,Yes,Yes,No,46.35236916242699,Fail
99.58675208166102,60.31637393293437,85.595210223035,75.73562650006093,48.106502693774786,56.6496828078577,7.986770580643438,2,67.58221470742741,75.60449390025897,4.380388141455159,6,2,3,21,969978.3712627671,10.907086330436256,Female,Postgraduate,Urban,6.207980472497215,8.612066134065909,2.5602850547602403,Yes,Yes,No,No,Yes,No,85.15458009561891,Pass
100.0,81.48069919377788,70.42947591186936,83.13052133937383,36.586987432150494,71.79671714786191,7.262230639665839,1,69.88364110967669,85.44029738389648,2.681543187635101,5,7,2,20,654790.7381372235,5.767995648926354,Female,School,Rural,4.0,6.0317131066430765,3.2294355958399965,No,No,Yes,No,No,No,91.25774832781809,Pass
66.69617637438009,47.239287512965305,54.12803977828237,50.3931861683492,40.711997532162584,52.165928156487425,5.505451300510634,0,45.180927683027775,57.82384022925617,1.5953532048879846,0,2,3,22,281122.21004275733,10.225434626167893,Female,School,Rural,6.5108596926736375,2.2192982566271082,3.5097625709734586,Yes,No,Yes,Yes,Yes,No,54.333921642338844,Pass
83.53474618777913,71.74705152100783,52.966524250185344,52.93408772749623,53.69233800108667,54.1185448471841,7.655490245963615,0,57.557069541620365,73.36800073132801,2.3614233891672565,3,3,1,21,371776.1414128877,20.10982712703841,Female,Postgraduate,Urban,6.682270763015964,4.847709209759967,0.5553626506750549,No,No,Yes,Yes,No,Yes,79.76467548276645,Pass
99.42594934692806,69.0297243356887,62.657550811481975,80.47777632104383,48.46538961803999,70.04750407419209,6.762379990922104,0,76.99895810503807,69.47376038526984,3.1283546111343195,3,1,2,19,683903.9072667522,7.447425917810255,Male,Postgraduate,Urban,8.054089339584543,4.112993169044616,2.8459258172088857,No,No,Yes,No,No,No,88.97139390005012,Pass
69.3130838851877,36.852668147449755,59.93555758990083,65.31907099787618,30.0,69.30871331287771,5.270235718029105,0,70.91916182012116,63.009456012765156,0.5,8,1,2,18,202223.12758566503,3.2608233721778648,Male,Graduate,Urban,8.09540800906716,1.4924377334500827,4.418093534937555,Yes,No,Yes,Yes,No,Yes,62.11401483506432,Pass
71.94629459846458,60.3043175569325,50.32902318692811,50.83870994989904,34.96839926066302,45.042045764276466,5.878425869305733,1,47.22246261072942,62.40514967412126,3.9384851421682447,5,4,3,21,487257.663977119,1.9791360094378447,Male,Postgraduate,Rural,6.286027313843739,7.253694805576796,1.1330610102237515,No,Yes,Yes,Yes,No,Yes,58.388110429130805,Pass
66.27478629077035,45.04573323241735,42.54038021395696,48.04247053651521,30.0,42.60257068882771,4.0,0,40.0,45.8595521831388,3.1290312734045456,6,0,3,24,100000.0,10.671694312370533,Female,School,Urban,7.422906628406749,5.379268882867491,2.3351889491476125,No,Yes,No,Yes,Yes,Yes,54.89080248735935,Pass
59.778649039607,51.456699931900545,40.42428845547425,50.45467873830866,30.0,40.0,4.886958068102465,0,42.28012438012824,51.498205051829615,4.500815936203732,5,5,5,23,688068.5063544784,16.18799024377245,Male,School,Rural,7.990440070959506,8.615347335402515,2.8871394782213273,No,No,No,No,No,No,53.90169913887781,Pass
65.26083682400989,49.358189034726585,57.40907465278064,62.03570201130228,34.59159220951759,51.94438391407453,5.491591344700145,0,46.31411426645168,50.89517612821471,3.912206330657037,2,2,2,23,477967.1410872361,1.709775082509001,Female,School,Urban,5.7207041419363,7.275558816165823,3.1039979661729187,Yes,No,No,No,Yes,Yes,64.07607617109157,Pass
56.64089599856615,31.639591775596728,38.52620378703189,41.00978817891972,30.0,42.91992075258675,4.0,0,43.177139445262725,40.0,3.179922475745833,7,0,1,22,414048.41457365244,13.576199676652777,Male,Graduate,Rural,5.367231334393773,3.817300771765986,3.292487912338593,Yes,No,No,Yes,No,Yes,52.347292294214,Pass
75.51125202388839,56.62110933729758,55.905764499505814,48.53072794973444,59.975110244529844,53.20835038094578,5.184325504737729,0,40.0,63.84328229976134,2.4662475969758058,4,3,0,21,483961.7152570994,6.633867997156809,Female,Graduate,Urban,5.4252046107899705,6.011311183183583,3.881506944890425,Yes,No,Yes,Yes,No,Yes,76.45471739084819,Pass
63.450401534120374,65.64002605769461,49.393038500049215,53.83521131779111,43.03384011911349,43.08676125222918,6.09864484805071,0,40.0,66.18654932746345,5.284292582554481,6,6,5,22,357958.9635746388,9.871553320865845,Female,School,Urban,6.797686320948923,5.911507205786841,4.779629800133721,Yes,No,No,Yes,Yes,No,72.03108753723114,Pass
78.50678867686122,61.047964874232406,39.85592377985681,65.54822858579894,51.97880417146712,60.21209684439744,4.55899256289915,0,74.68501275694867,52.99097099005743,6.25480903025405,6,2,2,24,280835.98253079,16.72364744406432,Female,Postgraduate,Rural,5.7382096963343,4.857089493832392,3.950821582878522,Yes,No,No,Yes,Yes,Yes,73.34870742593986,Pass
51.66156530694559,40.53679716012365,30.0,41.2060158679085,30.0,44.24608688826653,4.593662660347132,1,40.0,56.671741145197636,2.491275892410283,6,2,4,23,509268.87299117795,8.451715891625192,Male,Postgraduate,Urban,5.694024575663894,1.3427484726015315,2.7580392827081135,Yes,Yes,No,No,No,No,53.68992349680118,Pass
79.96320348321686,66.58066930558529,63.33886115656659,57.067309620649645,40.70768489531221,50.72109661569512,6.553061064851658,0,46.617711218119055,68.9265187721442,4.563440210553827,6,4,3,21,417310.7811657399,12.398154500974654,Male,Postgraduate,Rural,4.72921131837311,6.6679475323813895,3.1729736736189036,Yes,Yes,Yes,No,Yes,Yes,84.4189207144334,Pass
87.50293442413387,64.18710837610521,57.50661376416005,73.21270521383802,44.28744803393764,49.87048142590703,5.473032583120012,2,75.27144601969297,55.77649681727371,1.9398755115520463,5,1,6,21,302029.84286512854,6.930261107044883,Female,Postgraduate,Rural,8.465037732420306,1.5572871392449246,4.5769033762733855,Yes,No,No,Yes,No,No,64.8233774052519,Pass
45.09396536142817,38.73265305895926,47.878326597732496,40.26202778483547,30.0,40.0,4.073550843670418,0,40.0,55.585092980396865,2.1184710694664095,5,0,1,24,880656.8912117744,8.583970631182742,Male,School,Rural,6.6639275409071095,2.2792209586208774,3.5385170513330015,No,Yes,No,Yes,No,Yes,53.97191862941196,Pass
80.61084854771359,49.63350775135533,70.06512259851928,56.04854536507506,31.402499172375244,54.40742003642541,5.8458643483488215,1,57.79507749779222,68.49207899803537,2.4206325727522517,7,3,2,19,480604.1463995844,9.623387733917914,Female,Graduate,Urban,5.162795301836897,5.634968531114671,4.090787156687682,No,No,Yes,Yes,No,Yes,66.7879837347956,Pass
93.41503488709938,67.91980513857642,75.91145934016896,70.73418754010928,44.00827583319754,55.90281266197667,8.39775155089919,1,57.47525292811927,78.30576516510419,4.027024031409525,5,3,3,21,414682.1764434022,8.784655344664706,Male,Postgraduate,Rural,8.522643958691706,2.95213513786955,3.4842440472455536,No,No,No,Yes,Yes,No,92.07261110501773,Pass
56.855384719631914,52.3967781631147,63.15371794088672,40.0,34.56680301430967,40.0,5.335230331795324,0,40.0,59.985722705450044,1.387630058491413,7,2,4,22,492231.3474269895,1.0,Male,School,Rural,7.613351219306546,3.5053389608051226,2.5377563605439115,Yes,Yes,No,Yes,No,No,60.64926215478393,Pass
100.0,63.3115027831998,72.16910672256817,79.80123319506544,57.82785025420265,61.90801030327977,6.715921843662705,0,80.7810108856993,75.10038384904263,5.324946340506352,5,2,5,21,481325.65838874754,10.534794060492487,Male,School,Urban,4.0,5.310672754535334,0.9733594623061399,No,Yes,Yes,No,Yes,Yes,90.87221823111636,Pass
81.28528514049067,70.16713765426998,67.32425460035734,60.06406461266347,50.12609287601407,40.0,6.605655427798855,1,59.512930319568476,83.45979360329945,4.406808386059544,7,2,2,20,458304.0101075381,12.961272516682882,Female,Postgraduate,Urban,6.471313358813558,6.501010116179777,2.290596648548457,No,Yes,Yes,Yes,No,No,71.01188185605724,Pass
64.42482216362387,47.92124510501331,44.03212464039521,47.04739968784355,37.58883156653842,48.79994622100078,4.847297730061259,0,49.07792664188014,52.186482496745136,3.9922728081433214,7,2,3,19,215327.65375742211,10.697820127561503,Female,Postgraduate,Urban,7.940549530809028,4.401940187662856,3.3832725862209854,No,No,Yes,Yes,Yes,Yes,61.48174398968189,Pass
74.16346383513441,47.39592220877232,80.72995062152461,56.68430328852704,37.75479152002396,50.32495142801052,6.145351934662325,0,52.92103145834305,60.24273489428292,2.559278000995967,4,2,4,22,765203.5795761051,14.387716904070084,Male,Postgraduate,Urban,4.517660705591785,8.295003350150616,2.674401912437336,No,No,No,Yes,Yes,No,69.3540593350373,Pass
83.37490368782584,68.00599882805746,82.030023921447,63.64458647678982,50.70461031553137,65.50171916166175,6.932272804405368,1,60.10938061297562,59.297886875625636,4.244231384785112,7,1,2,18,335908.12984523614,11.517945309512177,Female,Graduate,Urban,4.7447453039168614,3.0103796974772803,2.514959379155298,Yes,Yes,Yes,No,Yes,No,81.05491654345009,Pass
76.14008087118617,53.389694636805544,57.60985691144894,64.56256704078925,36.370720911084405,61.793986784068466,5.4523302875146245,0,48.024947459395094,62.80713313795756,0.5,3,2,2,24,817043.3844841608,3.0529535128630414,Male,Postgraduate,Rural,6.121824385796081,7.488755868443987,2.3446082948662883,Yes,Yes,No,No,Yes,Yes,58.65827960380441,Pass
83.08133988669553,65.92492303190619,65.86873322540401,67.29457163996341,41.98898284731294,56.71039874197803,6.439985891199388,1,59.61693331268335,64.98134688109445,3.6613520452387487,5,3,1,24,265217.20421485096,7.94960488809523,Male,Postgraduate,Urban,7.646326016914482,3.371824944732767,3.4316663483379757,No,Yes,No,Yes,No,No,82.40027414227515,Pass
61.1898961038095,44.37986860421741,61.36640846112424,46.738062321117035,32.96244963867667,41.89136589626718,4.991191664455076,0,40.0,57.274862228296,3.2401831014941185,11,1,2,23,684260.4605802464,5.136753062072817,Female,School,Rural,8.278385479383273,8.76723685582762,3.7661593632159267,No,Yes,Yes,Yes,No,Yes,49.93550109273974,Fail
77.54041236054117,56.04563826808547,56.92987298621069,64.62396570041177,47.88181455215906,60.09623690495046,5.379370383266249,0,46.97658892688804,56.63328988906768,0.5,4,4,3,21,707454.0891763992,1.0,Female,Graduate,Rural,6.312160793161547,7.9294244484021075,2.031547694809342,Yes,No,No,No,Yes,No,65.57212047190139,Pass
53.79428254642529,46.22505116252951,36.400042947179394,45.461158558338994,41.74493620500877,47.17022734720565,4.723602604425946,0,44.245600161627415,41.02709314967486,3.609379474098253,4,2,2,24,515193.5962825709,15.149233148198237,Male,School,Urban,5.146111134493981,5.75348109521704,3.0710206363753882,No,No,Yes,No,Yes,No,58.87568822049676,Pass
73.33160907976949,56.32614190858174,64.405443411919,53.34592890183638,36.872497339641754,49.61276690592118,5.876709158891284,0,55.78379001108592,60.774147860532764,3.886337588814109,6,2,2,22,143737.00050387252,24.388751008514333,Female,School,Urban,6.367466063127753,6.743031029202013,4.169074225537661,No,Yes,Yes,Yes,No,Yes,71.38983220738484,Pass
61.44138537802815,30.90057698320298,48.721292956555,47.1359426569643,30.0,49.342312997308355,4.0,1,40.025172355974995,40.76168281037959,0.5,4,1,2,20,521805.4341526353,6.628434577284306,Male,School,Urban,4.7596074653379485,7.046235565301565,5.207654337537568,No,No,No,No,Yes,Yes,41.129771433224576,Fail
63.9670508611535,39.41028059593697,51.40852755620238,48.7393753809056,30.0,42.21148788467765,4.309882425707039,1,42.50741005838269,55.066820006966694,1.219842873521879,5,1,5,21,761960.7415483965,10.991031364487757,Female,Postgraduate,Rural,6.992632350200341,4.444218800788294,4.489779813638344,Yes,No,Yes,Yes,Yes,Yes,48.5932748483993,Fail
93.54139762815656,73.56011845522046,60.459195027622116,74.015807741929,49.40703546861423,58.22978491282908,6.728133503874824,0,56.24559167796192,75.45151950024079,6.0965837277764265,7,3,5,20,224752.2607323667,5.414492731332132,Female,Postgraduate,Rural,5.43120082740348,5.323903319006303,3.920993165702142,Yes,Yes,Yes,Yes,No,No,84.92017170457245,Pass
91.36965180891403,63.76469837413604,50.21355219216016,66.38959796318832,39.47063197204805,57.722822849183885,5.030777710039133,1,58.16219839316595,54.74119234628106,2.7204696808463007,4,3,6,21,423360.20857495867,11.110089071725922,Male,Postgraduate,Rural,4.1766573566800345,2.2910785194385053,2.341769562066105,No,Yes,No,Yes,No,Yes,65.27149174159024,Pass
84.13707181360766,56.29239266599322,65.050520777636,61.16308596457392,37.32227448834606,55.16157811607624,6.88013465218466,0,59.25100155837804,59.241048363612556,4.463439089247581,3,0,3,21,314407.014950991,16.11783011844904,Male,Postgraduate,Urban,7.309528593037507,2.4935396229294358,3.4872185454169626,Yes,Yes,Yes,No,Yes,Yes,84.7009214604268,Pass
58.61530852991132,34.300592995886994,55.149570959384356,59.812017136975626,36.31099635392964,45.64040134114478,4.906297936516704,0,58.39030786667492,51.99981340445191,4.690202886434513,7,1,3,23,606684.8309770921,12.513435723994233,Male,Postgraduate,Rural,5.271760173658272,7.320129307255835,4.41396244938446,No,Yes,Yes,Yes,Yes,Yes,62.728697673734956,Pass
70.25387325457797,43.51443338253999,51.406950124715266,60.7558596504343,31.848029208237882,45.58435521546771,5.461155547172153,0,57.42092094976397,58.77570594624076,3.5909052209929015,2,0,0,23,827564.3446656221,15.037037578119115,Female,School,Rural,4.503280471947088,5.079155006523751,1.8078025142859724,Yes,Yes,No,No,Yes,No,60.58522182246466,Pass
93.19646549968775,49.743490180117064,82.94199777038571,64.91332119880545,35.92835417648878,59.61497473788493,6.830338460268979,0,52.601638788682614,77.56559213473614,4.525862026783918,1,1,4,18,498946.28199446626,17.411287255762176,Female,Graduate,Urban,6.9895216385706025,7.246934793992628,1.4976365453165006,No,No,No,No,Yes,No,89.018767812167,Pass
77.12575370459857,55.46520647314687,51.092576653833625,62.984614550814385,30.0,52.94955053242897,4.281040431283975,1,50.83678833666145,52.26143851880886,0.5,2,1,3,18,353534.7852927777,18.655113177445678,Male,Graduate,Rural,4.444956850475224,6.422471159238339,3.3347400021190827,No,No,No,No,No,Yes,43.37716557580891,Fail
100.0,65.21249935535162,62.4529554503408,75.82845045958624,41.65354835214914,64.66771493369698,7.150939598603879,1,71.23059168035553,74.76859599424756,2.6542058824790136,3,1,5,20,877798.6385696332,11.58701004878862,Female,Graduate,Urban,4.646867093576281,5.464211511151899,0.753093790086973,Yes,Yes,Yes,Yes,Yes,Yes,80.68371704755948,Pass
80.89976759091557,50.80715742666682,59.91254586213381,64.37069554046155,33.55377522604226,54.33840043816431,5.104200984585085,0,62.180548957886366,49.70223383848722,0.5,2,2,3,19,545561.7583754235,5.739565968636443,Female,Postgraduate,Urban,4.911393387233864,7.8350033955645495,2.33998050813479,No,Yes,Yes,Yes,Yes,No,62.81771708415015,Pass
77.88073674735047,56.183454647066654,57.796553132264904,60.477904995101056,32.07692490469275,62.50592940666012,5.307907016965529,0,52.1783590980576,60.77269738760555,0.5,8,2,2,23,493940.4103687017,6.78222140328639,Male,School,Rural,8.277308610009047,7.4558700761821655,2.1040857714665018,No,Yes,No,No,No,No,59.23700587284118,Pass
70.36325303696248,55.12971686899939,61.43580178737784,62.58177564427038,38.251153415028135,62.63598747778631,5.906438504796584,0,52.08221716245651,66.20491798384053,2.180978254522579,2,4,3,21,458584.35558567656,9.254246267806662,Female,Graduate,Rural,6.018579521461686,3.5993029026964747,3.6114249402106298,No,Yes,No,No,No,No,73.68344860810686,Pass
77.00311357173423,72.94745160072009,50.30239558098741,61.32152191277408,45.33501263861081,46.63309538998426,6.85160728242045,0,62.22794718433917,54.15209351260384,2.0019233415057283,7,1,1,18,278043.1642573893,8.634548122181045,Female,Graduate,Urban,7.190019442462417,2.322354765637512,2.495814613744376,Yes,No,Yes,Yes,Yes,No,68.91373853116121,Pass
